SITE CODE= E08石巻市泉町                ,38.1033,142.8600, 24,9.0,40613.6154873, 22.42, 38.64
 LAT.=   38.4277
 LON.=  141.2994
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
-3.923,2.830,2.115
-3.295,3.575,1.614
-0.830,2.419,0.020
0.669,0.379,-0.107
1.135,-1.870,-0.792
2.041,-2.594,-1.932
2.059,-1.703,-0.400
0.220,-0.503,-0.261
-0.839,-0.173,-1.185
-1.614,-0.959,0.487
-3.218,-1.542,1.071
-3.999,-2.034,-0.174
-3.398,-2.185,-0.759
-2.195,-1.650,-0.145
-1.146,-1.322,0.323
0.868,-0.872,-0.370
3.108,-0.653,-0.150
3.040,-1.920,0.770
2.091,-3.728,0.449
1.717,-4.136,-0.648
0.769,-3.469,-1.391
-0.720,-2.397,-0.631
-1.753,-0.976,0.500
-2.190,-0.267,0.179
-2.536,-0.587,0.031
-2.871,-0.920,1.111
-2.232,-0.788,1.998
-0.775,-1.098,1.091
0.416,-1.506,-0.664
1.199,-0.685,0.192
1.808,1.069,1.504
2.934,2.330,-0.595
2.892,2.242,-1.947
0.447,2.541,-0.300
-1.129,2.809,-0.124
-0.815,0.531,-1.759
-0.265,-1.950,-1.058
0.232,-1.943,1.454
1.152,-1.504,1.074
2.800,-2.124,-1.781
3.376,-1.098,-2.056
1.785,1.821,0.781
0.714,3.084,1.471
1.420,2.424,-1.609
1.144,2.138,-1.909
-0.961,2.367,2.515
-1.279,0.929,3.568
0.792,-1.571,-1.101
1.021,-1.056,-2.913
-0.639,2.721,0.653
-0.167,4.342,1.179
2.739,1.537,-2.606
3.910,-0.411,-3.139
1.389,0.969,0.131
-0.755,1.237,1.636
0.132,-1.005,0.275
1.031,-2.157,-0.219
0.038,-0.955,0.703
-0.271,0.535,0.825
1.292,1.020,0.509
2.075,0.402,-0.561
1.235,-0.761,-1.721
-0.261,-0.416,-0.283
-1.695,2.007,2.263
-1.568,3.575,2.841
-0.148,2.817,1.730
0.444,1.097,1.466
-0.185,-0.982,2.586
0.667,-3.195,2.114
3.146,-4.559,-0.587
3.114,-4.587,-2.161
1.076,-3.526,-0.588
0.586,-2.527,1.088
1.034,-2.971,0.335
0.492,-3.370,0.298
-1.127,-2.332,1.500
-2.270,-1.902,1.773
-1.861,-2.223,1.068
-0.545,-1.054,-0.736
0.266,0.920,-2.072
-0.679,1.643,-1.306
-1.520,1.909,0.193
-0.232,2.479,-0.155
1.437,1.585,-1.648
1.791,-0.620,-0.929
1.398,-2.417,1.277
2.120,-4.105,1.064
3.270,-5.449,-1.965
1.854,-4.594,-2.957
-0.993,-1.817,-0.173
-0.984,-0.659,0.971
2.055,-2.441,-0.811
4.320,-3.861,-1.103
4.430,-2.759,-0.818
2.894,-0.768,-1.620
0.182,0.623,-1.020
-1.867,2.071,-0.195
-2.655,3.118,-0.734
-3.208,2.671,-0.522
-3.088,1.161,1.335
-1.029,-1.868,2.048
2.907,-6.361,-0.901
5.870,-9.804,-2.986
5.507,-9.516,-0.943
4.400,-6.239,0.631
4.744,-3.457,-0.398
4.463,-1.665,-1.988
2.052,0.225,-1.517
-0.629,2.471,1.168
-1.032,4.973,1.623
0.111,4.561,-1.020
-0.152,1.227,-1.854
-2.259,0.609,0.493
-4.142,2.599,1.285
-4.107,2.728,-1.186
-2.573,0.761,-2.118
-1.617,-1.256,-0.207
-0.975,-2.679,-0.196
1.164,-3.767,-1.478
3.691,-3.443,-0.471
4.515,-1.345,0.391
3.412,0.148,0.114
1.439,0.932,0.201
0.296,2.766,0.207
-0.329,3.796,-0.496
-1.716,2.180,-1.550
-3.426,-0.440,-1.292
-4.557,-1.001,-1.099
-4.328,0.513,-2.461
-4.576,0.094,-1.935
-6.115,-2.100,0.699
-5.883,-1.984,0.722
-3.477,0.230,-1.793
-1.464,1.009,-2.233
-1.002,-0.639,-0.693
-0.171,-2.937,-1.230
1.561,-3.464,-3.030
1.678,-0.825,-1.541
0.555,2.605,1.372
0.222,4.038,0.771
-0.320,3.426,-0.486
-2.284,2.231,0.425
-3.810,1.519,0.500
-4.379,0.218,-0.330
-4.791,-1.482,-1.368
-3.843,-1.552,-2.506
-2.249,0.797,-1.627
-0.986,3.966,-0.762
-0.032,5.015,-1.606
-0.174,3.766,-1.340
-0.171,2.284,-0.748
0.068,0.710,-1.757
-0.755,-1.527,-2.016
-1.536,-2.232,-1.046
-1.426,-0.930,-0.944
-0.485,-0.728,-1.475
1.251,-1.360,-1.751
2.661,-1.450,-0.776
2.812,-2.065,0.078
2.406,-2.629,-1.118
0.787,-1.016,-1.394
-2.504,2.181,-0.143
-4.766,3.894,1.370
-4.941,3.814,1.844
-3.451,3.597,-0.140
-1.388,2.532,-0.648
0.222,0.075,-0.309
2.931,-2.116,-1.724
4.856,-2.985,-2.561
3.704,-2.677,-2.643
1.468,-1.879,-0.774
-1.063,-1.346,1.247
-3.185,-0.628,0.927
-4.656,0.589,1.409
-5.604,1.185,1.843
-4.501,0.621,0.940
-2.572,0.571,0.817
-1.834,1.841,1.522
-1.875,2.415,1.067
-1.582,1.674,-0.429
-0.548,0.533,0.151
0.351,-0.345,1.349
0.729,-0.559,0.617
0.197,-0.663,-0.196
-1.636,-0.466,-0.052
-3.608,0.331,1.344
-3.738,1.451,1.988
-1.820,1.941,0.294
-0.143,0.803,-0.169
0.331,-0.659,0.914
0.548,-0.857,0.518
1.247,0.263,-0.858
1.737,2.252,-0.773
0.722,3.958,1.236
-0.336,2.918,1.804
0.092,-0.596,-0.473
-0.350,-2.173,-1.668
-2.663,-1.713,0.148
-3.738,-2.825,1.366
-1.851,-3.822,-0.586
0.482,-1.243,-1.788
0.620,2.934,0.551
0.659,4.059,1.793
2.263,2.198,-0.250
2.516,1.277,-1.520
0.388,1.200,-0.067
-1.326,-0.462,0.953
-0.654,-2.807,-1.068
1.072,-3.153,-2.443
2.193,-1.148,-1.309
3.280,0.088,-1.193
4.673,-0.939,-2.052
5.104,-2.377,-2.448
3.648,-3.423,-1.904
1.449,-4.330,-1.217
-0.234,-3.794,-1.740
-1.654,-1.212,-1.248
-2.471,1.105,-0.654
-1.794,1.439,-1.931
-0.803,1.286,-2.316
-0.416,1.959,-1.404
0.150,1.332,-1.659
0.675,-1.123,-2.809
1.102,-2.882,-2.480
1.130,-2.878,-1.013
0.741,-2.573,-0.037
1.166,-3.030,-0.693
1.725,-2.253,-1.830
1.159,-1.329,-0.414
0.986,-1.970,1.021
2.285,-1.840,-0.004
2.176,-0.474,-1.018
0.151,1.041,-0.128
-1.511,1.046,0.594
-2.193,0.055,-1.325
-1.880,0.889,-1.702
-1.802,2.529,0.180
-0.702,1.805,0.666
1.907,-0.960,1.436
2.675,-2.885,1.463
2.029,-2.946,0.325
1.832,-1.295,1.110
1.905,0.145,1.495
2.052,-0.129,-0.873
2.048,0.457,-3.418
1.352,1.930,-1.958
-0.226,1.303,1.588
-0.930,-0.630,1.119
-0.316,-0.757,0.330
-1.038,0.992,3.515
-1.874,1.523,4.881
-0.012,-0.429,2.272
1.944,-2.013,-0.062
1.796,-1.584,-0.618
0.807,-1.210,-0.621
1.154,-0.824,-1.063
2.707,1.250,-1.079
2.161,3.807,0.207
0.289,5.196,1.539
-0.602,5.013,1.783
-1.931,4.204,0.247
-3.937,3.886,-0.811
-5.682,3.430,0.548
-6.035,3.035,0.549
-4.275,2.877,-0.650
-2.090,2.095,-0.621
-0.295,0.871,-0.121
1.074,-1.059,1.067
1.772,-2.667,0.764
1.854,-2.934,-0.852
-0.103,-3.282,-0.379
-3.116,-3.418,1.873
-4.519,-2.396,2.927
-3.604,-0.120,1.361
-0.808,2.363,0.446
1.306,2.973,-0.142
2.223,1.713,-2.093
2.597,0.409,-2.229
1.479,0.390,-0.861
-0.226,0.313,-0.651
-1.776,-0.141,-0.557
-3.335,0.516,2.072
-4.527,1.387,3.424
-4.188,1.227,0.033
-2.739,0.350,-2.721
-2.307,0.413,-2.210
-2.000,0.502,-0.955
0.526,-0.104,-2.354
3.790,0.550,-4.045
3.336,1.375,-0.970
0.837,1.452,1.147
0.561,1.409,-0.243
0.108,2.475,0.141
-1.599,3.993,1.303
-2.981,2.714,1.088
-4.007,0.189,0.216
-3.933,-0.054,-0.880
-2.664,1.622,-1.447
-0.185,2.508,-1.882
3.399,2.734,-2.187
5.725,3.550,-0.350
5.313,3.196,0.680
3.356,1.443,-0.388
-0.061,-0.090,1.135
-3.266,-0.056,2.636
-2.870,0.316,0.806
-1.061,-0.294,-1.227
-0.110,0.058,-1.580
-0.143,0.833,-1.409
-1.011,0.079,-2.118
-1.244,-1.074,-2.428
-2.641,-0.620,-1.692
-4.760,0.407,-0.883
-4.132,0.629,-0.051
-1.689,0.962,0.066
-0.266,1.487,-0.602
-0.309,1.528,-0.717
0.546,0.524,-0.500
3.375,0.258,-0.496
5.853,2.064,-0.593
5.538,3.292,-1.529
3.438,3.068,-1.341
1.871,3.433,0.423
1.209,5.102,-0.946
0.773,5.761,-2.311
-0.827,3.680,0.560
-1.968,0.448,1.946
-0.788,-1.954,0.707
-0.210,-2.103,0.063
-0.550,-0.520,0.625
-0.091,0.273,1.442
1.230,-0.076,-0.439
2.980,-0.380,-3.214
2.780,-0.657,-2.229
0.965,-1.968,0.518
-0.036,-4.253,-0.449
0.291,-5.308,-2.493
0.899,-3.657,-0.811
-0.240,-1.112,0.181
-1.846,0.024,-2.223
-1.787,1.859,-4.033
-1.958,4.941,-2.656
-3.581,4.885,-0.836
-3.545,2.527,-1.479
-1.193,2.324,-1.121
0.207,3.213,0.596
1.163,1.665,-0.271
2.919,-1.262,-1.176
3.599,-1.392,0.021
2.849,1.259,0.614
2.485,2.931,0.250
2.773,1.889,0.625
2.133,-0.557,1.329
1.086,-2.294,0.753
1.152,-3.177,-0.523
1.021,-2.834,-0.901
-0.245,-0.959,0.441
-1.316,-0.142,0.091
-1.058,-1.024,-2.910
-0.480,-1.736,-2.111
-0.938,-1.103,1.259
-0.063,-1.143,0.374
2.921,-3.045,-3.391
3.939,-3.142,-2.873
1.056,-0.518,1.504
-1.061,1.440,2.120
0.634,0.075,-0.582
0.973,-2.036,-0.718
-1.279,-1.492,1.999
-0.950,-0.147,1.900
2.334,-0.758,-1.309
3.510,-1.679,-1.591
0.656,0.402,0.704
-2.766,3.046,1.955
-3.794,5.034,0.832
-2.846,7.342,-0.487
-3.150,6.964,1.062
-3.581,3.006,1.628
-0.198,-2.377,-0.854
4.088,-7.095,-1.166
5.243,-10.714,0.981
4.758,-12.181,1.659
4.869,-9.592,1.419
3.822,-3.797,0.985
0.093,2.784,-0.141
-3.746,8.215,0.270
-5.483,9.325,0.982
-4.195,2.746,-1.963
-1.414,-4.643,-3.849
-2.355,-3.545,-0.664
-4.722,0.896,1.515
-0.847,-0.092,0.264
4.923,-4.071,-1.149
4.864,-3.619,-0.296
3.030,0.796,2.009
4.895,3.195,0.685
6.388,2.624,-3.555
2.382,2.652,-3.662
-3.020,3.722,0.423
-4.789,4.426,2.143
-4.463,3.986,0.657
-3.861,0.943,1.011
-3.221,-1.849,2.767
-2.442,-1.813,1.745
-0.379,-0.312,-1.058
2.229,3.194,-2.161
2.955,6.041,-0.923
2.400,4.003,-0.900
1.511,0.922,-2.267
-1.056,0.532,-0.809
-3.103,0.174,0.433
-2.018,-0.991,-0.072
-1.493,-1.220,0.843
-2.516,0.037,0.613
-1.622,0.281,-0.935
-0.155,-2.012,-2.119
-0.548,-3.532,-3.473
-2.529,-3.088,-3.108
-3.868,-2.070,-2.118
-2.902,-1.259,-2.062
-2.208,-0.811,-0.013
-2.808,0.343,2.627
-2.457,2.263,2.370
-1.215,4.295,1.936
-0.977,5.325,2.465
-1.349,3.562,0.953
-0.495,0.005,-1.145
0.860,-1.886,-1.045
1.227,-2.993,-0.511
1.254,-6.218,-0.709
1.734,-7.403,-0.579
1.277,-2.872,-0.014
-0.161,2.323,0.846
0.018,3.478,0.609
0.761,2.546,-1.073
-0.098,3.230,-2.092
-0.568,4.929,-1.751
-0.106,4.316,-0.602
-0.652,1.438,-0.509
-1.609,-0.685,-1.328
-2.761,-0.803,-1.017
-5.140,-0.988,-0.145
-6.533,-2.680,0.358
-5.077,-3.949,-0.418
-3.207,-4.393,-0.270
-2.427,-4.829,2.189
-0.265,-3.861,2.784
2.637,-2.069,2.318
2.532,-0.278,2.052
0.472,1.911,1.486
-1.387,2.793,2.423
-2.034,2.394,1.408
-1.330,1.515,-0.884
-1.588,0.607,-1.215
-1.020,0.838,-1.719
1.834,0.706,-1.253
3.910,0.065,-0.587
4.139,-0.477,-0.117
1.716,-2.682,2.361
-1.175,-5.092,3.420
-2.379,-5.160,2.464
-4.441,-3.927,2.107
-5.606,-2.940,1.720
-4.787,-1.451,1.108
-4.166,1.750,0.291
-2.485,4.789,-0.436
-0.049,4.633,-0.438
1.775,1.824,-0.373
3.172,-0.807,-0.283
3.572,-1.797,-0.052
3.517,-0.557,-0.076
3.546,2.469,-0.584
2.781,4.061,-0.887
1.869,2.936,-0.663
1.988,2.074,-1.456
2.404,2.407,-2.158
2.589,2.040,-0.459
3.054,0.486,1.153
3.372,-1.650,-0.200
2.493,-3.379,-0.853
0.258,-3.315,1.000
-1.184,-2.006,0.370
-0.047,-1.735,-1.873
1.379,-2.023,-2.534
2.167,-0.888,-2.545
3.949,0.662,-2.268
5.700,1.841,-3.181
5.029,2.429,-3.063
1.700,1.885,0.582
-0.516,1.227,2.270
-0.072,0.229,0.181
-0.013,-0.863,0.011
-0.437,-1.052,2.372
0.654,-2.161,1.630
3.224,-3.886,-2.078
4.675,-2.849,-2.490
3.536,-0.514,0.578
2.561,-0.299,1.628
2.430,-1.139,0.617
0.651,-1.130,1.079
-0.979,0.444,2.338
0.196,1.800,2.053
2.311,1.316,0.254
4.138,1.043,-0.518
5.240,1.228,0.076
4.956,0.047,0.359
4.254,-2.810,0.754
4.061,-5.184,0.259
3.939,-5.498,-0.540
1.942,-5.480,0.408
-1.251,-5.342,0.768
-2.695,-3.609,-0.053
-2.618,-0.752,0.784
-2.806,1.461,3.153
-2.714,2.012,3.276
-0.803,1.770,0.778
1.327,2.804,-0.301
1.014,4.165,-0.051
0.157,1.665,-0.971
1.705,-3.216,-1.835
3.114,-5.747,-0.539
2.974,-6.150,1.011
4.261,-5.664,0.752
5.654,-4.414,0.735
4.959,-2.395,1.885
3.816,-0.123,2.188
2.730,0.761,0.886
1.108,0.781,0.832
-0.667,1.298,2.479
-0.947,1.568,1.504
0.470,1.819,-0.479
1.106,3.927,0.789
1.082,6.761,1.889
1.910,5.700,0.741
2.201,0.493,-0.263
1.416,-3.682,-0.687
0.516,-4.657,0.218
0.281,-3.633,0.931
1.580,-1.680,-0.211
2.829,1.185,-0.656
2.943,4.923,-0.317
2.451,6.642,0.517
0.967,5.645,1.249
-0.128,4.481,0.323
-0.684,3.170,0.170
-1.367,1.754,0.781
-0.287,0.847,0.924
1.700,0.137,1.523
2.575,-0.240,1.257
2.273,-0.439,0.511
0.912,0.311,0.941
-0.303,1.927,1.558
-1.029,2.349,1.054
-1.598,1.384,-0.015
-1.641,-0.193,0.402
-1.512,-1.582,1.677
-0.918,-1.573,1.220
0.395,-0.355,0.294
1.363,0.734,1.050
1.559,0.778,1.513
1.692,0.526,-0.320
1.439,0.876,-2.243
-0.547,0.982,-1.475
-3.196,0.469,-0.098
-3.415,0.523,-0.962
-1.319,2.782,-0.970
-0.068,6.263,1.573
0.934,7.132,2.399
3.944,4.652,0.570
5.952,1.757,-0.672
4.535,0.104,0.017
3.054,-1.210,0.507
3.780,-2.354,-1.329
3.768,-2.327,-2.894
1.311,-1.069,-1.752
-0.112,0.587,-0.030
0.950,1.379,0.444
1.583,2.079,0.487
0.231,3.796,1.191
-1.630,4.731,1.869
-2.094,3.812,1.565
-1.786,1.925,1.143
-1.701,-0.261,0.367
-0.644,-2.101,-0.882
1.267,-2.804,-0.573
2.083,-2.737,0.029
2.420,-2.963,-0.932
3.192,-2.613,-0.949
2.143,-0.834,0.511
-0.329,1.077,0.766
-1.664,2.128,0.475
-2.852,2.026,0.861
-4.329,0.708,0.181
-4.505,-0.680,-1.146
-3.405,-0.615,-0.883
-1.486,0.203,0.229
1.336,-0.038,-0.371
3.923,-1.466,-2.028
4.616,-1.673,-1.452
4.077,0.814,0.363
3.625,2.916,-0.685
2.573,3.005,-2.455
0.420,3.038,-0.538
-1.349,3.848,1.348
-1.275,3.714,-0.270
-0.350,1.968,-1.289
0.005,0.082,-0.225
0.395,-2.512,-0.539
1.572,-4.915,-1.975
2.317,-4.627,-2.000
1.951,-2.814,-1.047
1.696,-2.449,-0.424
1.169,-3.345,-0.362
-0.590,-2.479,0.307
-2.407,0.375,1.124
-2.772,3.076,0.514
-2.540,3.937,-0.628
-2.732,3.881,-1.130
-2.315,4.669,-0.666
-1.317,4.811,-1.134
-0.060,3.050,-1.822
0.898,0.187,0.053
1.207,-2.903,1.652
2.381,-5.771,1.727
3.190,-6.353,2.011
2.013,-3.488,2.498
0.383,-0.297,2.438
-0.416,1.514,1.588
-0.952,2.953,1.175
-1.966,4.325,1.329
-1.806,4.226,1.491
0.382,1.743,1.265
2.241,-1.779,0.954
2.161,-4.531,1.884
1.695,-5.280,2.753
1.922,-5.033,1.758
1.583,-4.068,0.716
0.797,-1.804,1.712
0.521,-0.427,2.426
1.311,-0.570,0.141
2.248,-0.445,-1.267
1.778,0.707,0.968
1.199,1.716,2.335
1.150,1.495,1.585
0.642,2.098,1.716
-0.538,4.012,2.784
-1.721,4.008,2.584
-1.560,2.009,1.037
-0.990,0.042,0.475
-1.109,-0.793,0.449
-0.513,-0.220,0.672
0.969,-0.430,1.517
2.428,-1.599,1.211
3.039,-1.627,1.336
2.211,-0.982,1.816
1.338,-0.496,0.441
1.131,0.390,-0.246
0.960,1.255,-0.326
1.238,0.450,-0.893
1.616,-1.468,-0.380
2.138,-2.043,-0.380
3.052,-1.452,-1.089
2.734,-1.645,-0.883
1.362,-2.007,-0.419
-0.236,-0.470,-0.041
-2.279,2.215,0.102
-3.936,3.064,1.077
-4.872,1.071,2.522
-4.557,-1.373,2.306
-2.516,-2.186,1.811
-0.604,-2.138,1.459
0.346,-2.363,0.297
1.127,-2.484,-1.126
1.334,-2.061,-1.738
0.675,-1.487,-0.981
0.075,-0.630,-0.549
0.072,-0.003,0.050
0.071,-0.848,1.330
-0.171,-2.439,1.220
-0.683,-2.241,1.105
-1.404,0.780,1.566
-1.586,3.786,0.278
-1.493,4.640,-1.923
-2.127,4.997,-2.546
-3.291,5.582,-2.017
-3.349,4.445,-2.162
-1.629,1.284,-1.898
0.303,-2.537,-0.660
1.618,-5.831,-0.490
2.881,-5.885,-1.144
3.439,-2.691,-1.843
2.726,-0.245,-2.456
1.642,-0.307,-2.204
0.879,-1.376,-1.977
0.656,-2.416,-2.025
0.595,-3.495,-1.396
0.344,-3.721,-0.459
-0.552,-2.961,-0.465
-1.654,-1.360,-1.081
-1.694,0.675,-0.187
-1.709,1.625,0.430
-1.925,1.421,-0.905
-1.600,0.870,-1.519
-0.923,0.875,-1.343
0.732,0.988,-1.558
2.469,1.120,-1.048
2.899,1.648,0.354
2.268,1.111,0.981
1.139,-0.204,0.588
-0.461,-0.907,0.495
-2.293,-0.490,1.009
-2.864,0.302,0.397
-1.344,0.714,-1.984
0.549,0.937,-2.278
0.456,0.974,-0.186
-0.599,0.650,-0.520
-1.568,-0.667,-2.317
-3.400,-1.325,-0.952
-5.154,-0.802,2.139
-5.226,-1.366,1.395
-3.144,-1.560,-1.553
-0.959,-0.057,-1.112
0.250,0.481,0.279
2.128,-1.686,-1.273
3.517,-3.677,-3.497
2.892,-2.346,-1.917
1.485,-0.575,1.563
0.565,-0.739,0.950
-0.464,-0.577,-0.970
-2.699,1.493,0.102
-3.946,3.961,0.892
-2.542,3.716,-1.389
-0.871,2.273,-2.699
-0.721,2.781,-0.613
-0.779,3.000,-0.149
0.674,1.116,-0.406
1.806,-0.615,1.323
1.398,-1.306,0.759
0.824,-3.054,-0.674
0.235,-5.382,-0.149
-0.125,-5.752,-0.030
-0.161,-4.784,-0.152
0.381,-3.306,-1.017
1.118,-0.496,-2.011
0.890,2.702,-0.623
1.352,5.088,-0.316
2.520,5.377,-2.165
1.858,3.570,-2.292
0.164,2.333,-0.129
-1.178,0.780,0.694
-1.954,-1.844,-1.184
-2.095,-2.896,-0.980
-1.956,-2.003,0.630
-0.104,-1.321,0.263
2.811,-1.944,-0.777
4.036,-2.217,-2.513
3.448,-1.855,-3.040
1.928,-1.096,-2.155
1.222,0.153,-2.341
1.550,0.823,-1.818
1.464,1.657,0.196
1.065,2.115,1.226
0.257,0.881,0.016
-0.911,-0.288,-1.008
-1.909,-0.007,0.249
-2.471,0.152,0.717
-2.113,-1.482,-1.504
-1.327,-3.161,-2.590
-0.798,-2.658,-0.566
0.342,-2.040,1.120
2.214,-3.290,0.213
2.958,-3.730,-0.872
1.616,-2.002,-0.011
-0.506,-0.132,1.368
-1.449,0.300,1.374
-1.104,-0.580,0.145
-0.948,-0.879,-0.804
-1.107,-0.225,-0.770
-0.270,-0.060,-0.717
1.617,-0.254,-1.743
2.712,0.177,-3.061
1.938,0.626,-2.561
0.057,0.110,-0.306
-1.268,-0.930,0.626
-0.567,-1.858,-0.679
1.284,-2.623,-0.085
2.521,-3.816,2.154
3.548,-5.105,0.332
4.141,-4.509,-2.921
2.673,-1.732,-1.807
0.543,0.276,-0.532
-0.060,-0.275,-2.125
0.155,-0.871,-1.919
0.581,-0.195,-0.276
1.600,-0.850,-0.021
3.168,-2.639,0.005
4.233,-2.181,-0.139
3.018,0.040,0.107
0.446,1.739,1.038
-1.099,2.775,1.035
-2.085,2.309,0.653
-2.180,0.604,0.492
-0.517,-0.046,0.326
0.732,-0.254,0.110
1.345,-1.293,-0.668
1.889,-1.654,-0.543
0.752,-0.840,0.891
-1.722,0.106,1.616
-4.339,0.911,2.147
-6.097,1.866,1.919
-5.553,2.590,0.470
-3.617,1.959,0.575
-1.698,0.968,0.437
0.241,0.470,-0.797
1.265,-0.349,-0.368
1.548,-0.741,0.056
1.613,-0.988,-0.112
0.410,-1.426,0.114
-0.950,-1.204,0.696
-1.319,-1.182,1.211
-1.061,-1.630,0.094
-0.788,-1.323,-0.186
-1.260,0.234,1.284
-0.906,1.796,0.938
0.098,2.698,-0.409
-1.114,3.957,-0.837
-3.157,5.057,-0.354
-3.912,4.077,0.092
-4.141,0.991,-0.739
-4.038,-2.190,-0.724
-3.579,-3.663,0.363
-2.417,-3.551,-0.112
-0.490,-3.009,-0.905
1.546,-1.266,-0.986
3.108,1.190,-1.374
3.022,1.506,-0.933
2.185,0.395,0.305
1.653,0.018,0.156
-0.109,0.044,-0.811
-2.788,0.036,-0.444
-4.532,0.289,0.914
-5.051,0.654,1.203
-4.797,1.206,0.213
-4.082,2.250,-0.013
-2.784,2.196,0.523
-0.570,-0.167,-0.236
1.800,-2.493,-1.880
2.739,-2.335,-2.142
2.188,-0.496,-0.722
1.187,0.505,0.373
0.082,-0.061,0.732
-1.482,-0.341,1.385
-3.634,0.142,1.668
-4.770,0.319,1.424
-4.180,0.403,1.047
-3.550,0.409,0.449
-3.236,0.113,0.538
-2.616,-0.159,1.049
-1.408,-0.355,0.655
0.353,-0.713,0.051
1.727,-1.187,-0.222
2.018,-0.998,-0.764
1.314,-0.199,-0.590
0.463,0.677,0.324
0.117,1.139,0.756
0.052,0.183,0.671
0.320,-0.898,0.425
1.234,-0.551,0.614
2.361,-0.623,-0.329
3.013,-1.809,-2.094
2.800,-2.144,-1.962
1.793,-1.632,-1.816
1.052,-1.879,-1.227
0.751,-2.239,0.643
0.410,-1.255,0.109
-0.295,0.295,-0.246
-1.371,1.405,1.845
-1.372,1.340,1.744
-0.736,-0.417,-0.289
-0.491,-2.061,-0.130
0.022,-2.704,1.071
1.064,-3.218,0.077
2.975,-3.429,-1.098
3.681,-3.315,-0.598
1.981,-3.266,0.243
0.921,-3.104,0.994
0.798,-1.618,0.043
-0.467,0.945,-0.505
-2.257,2.913,2.089
-2.343,3.915,3.202
-1.111,3.198,1.373
-0.646,1.550,1.134
-0.852,0.589,2.780
-0.738,-0.328,1.351
0.330,-1.189,-1.743
0.967,-1.096,-0.301
0.173,-0.736,2.011
0.451,-1.434,0.804
1.737,-1.773,0.174
1.613,-1.077,1.855
1.156,-1.316,1.981
1.925,-1.286,-0.608
1.396,0.474,-1.325
-1.775,2.275,0.299
-3.481,2.466,0.687
-2.816,1.435,0.602
-2.867,0.830,0.993
-2.821,1.055,0.804
-1.051,2.325,0.339
0.745,3.538,0.374
0.694,2.500,0.570
0.130,0.177,0.589
0.321,-1.102,0.538
0.008,-1.393,1.782
-0.491,-1.980,3.683
0.686,-2.032,2.411
1.965,-1.119,0.488
0.509,0.616,1.203
-1.348,3.294,1.714
-1.671,3.804,1.037
-1.896,1.164,-0.385
-2.086,-1.770,-0.617
-2.371,-3.047,0.650
-1.251,-3.031,0.888
0.841,-3.567,1.120
0.748,-3.384,1.090
0.119,-1.284,1.025
-0.513,0.797,2.173
-1.499,2.118,1.471
-1.086,2.992,-0.810
-0.828,3.824,-1.510
-1.041,4.341,-1.093
0.256,3.818,-0.850
2.564,2.373,-1.079
3.464,0.599,-0.681
2.007,-0.660,1.005
1.186,-1.089,1.139
2.511,-1.173,-0.568
3.191,-1.647,-1.376
2.325,-2.211,-1.189
1.324,-1.823,-0.574
0.368,0.209,-0.355
-0.586,2.409,0.302
-2.124,2.457,1.736
-3.638,1.384,2.295
-3.063,0.475,2.666
-1.618,0.514,1.652
-1.058,1.127,-0.100
-1.318,0.337,0.245
-1.192,-0.901,0.027
0.524,-0.950,-1.307
1.966,-0.028,-1.212
1.868,-0.192,-0.199
1.134,-2.119,0.511
0.160,-3.622,-0.002
-1.417,-3.066,-0.650
-3.760,-0.555,0.147
-4.716,1.922,0.236
-3.233,3.070,-0.820
-1.620,2.974,-0.864
-0.418,2.531,-0.395
1.493,2.512,-0.686
3.355,2.308,-1.806
3.923,0.785,-2.134
2.922,-2.133,-0.917
1.141,-3.219,0.063
-0.564,-0.530,0.380
-1.847,2.884,0.697
-1.655,3.532,1.779
-0.168,1.910,1.549
1.170,0.811,-1.810
1.327,0.096,-2.570
-0.393,-0.516,-0.750
-2.232,-0.486,-1.075
-2.775,-0.239,-0.597
-3.075,1.118,0.514
-3.484,1.556,0.548
-3.412,-0.242,0.942
-1.989,-1.274,0.712
-0.559,-1.375,-0.220
-0.079,-0.852,-1.005
0.876,0.620,-1.189
0.733,1.182,-0.815
-1.068,0.290,-0.529
-2.455,-0.419,0.162
-3.806,-1.129,1.016
-4.750,-2.168,1.118
-4.144,-1.471,0.686
-2.777,0.430,0.691
-0.749,1.553,0.427
1.656,1.666,-1.092
2.351,1.391,-1.384
1.427,1.960,0.302
1.095,1.726,1.886
1.032,-0.214,2.325
-0.022,-0.553,1.404
-2.117,0.813,1.335
-4.301,1.716,1.926
-4.663,1.607,0.403
-3.606,0.389,-0.841
-2.247,-0.340,0.063
-0.222,0.104,0.281
1.408,0.062,-0.523
2.144,-0.584,-0.149
2.395,-0.689,0.798
1.593,-0.827,1.378
-0.176,-0.978,1.412
-2.434,-0.286,0.528
-4.079,-0.038,0.159
-3.633,-0.376,0.192
-2.084,-0.318,-0.036
-1.642,0.861,0.533
-1.719,3.236,1.142
-1.189,3.795,1.238
-1.098,1.603,1.184
-1.787,-0.637,0.613
-2.116,-1.643,0.347
-1.508,-2.419,0.336
-0.945,-2.885,0.093
-0.639,-1.427,0.212
-0.016,0.941,-0.018
-0.239,2.647,0.332
-1.853,3.754,1.491
-2.744,3.838,1.266
-2.214,2.234,0.626
